Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_204099e93c3c,https://obfuscated.source.example/3abf816840ff3f47,No,Unknown,interview,Neha,854664717,,
Headline_5e612dcd4fd5,https://obfuscated.source.example/37f247f97f163319,No,Unknown,interview,Neha,1206868182,,
Headline_b44f3eaac3f3,https://obfuscated.source.example/57de76e404d6b75f,No,Unknown,interview,Neha,1796730258,,
Headline_dbd5d745037b,https://obfuscated.source.example/2ebd8709c8e73c7b,No,Unknown,interview,Neha,1225220223,,
Headline_2c268685dfc0,https://obfuscated.source.example/721468fa1c662bcf,No,Unknown,interview,Neha,1077778229,,
Headline_c4c13b1e9071,https://obfuscated.source.example/a52006c4a6c73823,No,Unknown,interview,Neha,434232796,,
Headline_1c747f49d221,https://obfuscated.source.example/e926bfd7a53fb363,No,Unknown,interview,Neha,435393271,,
Headline_a7211e48c086,https://obfuscated.source.example/b4911a1342f03715,No,Unknown,interview,Neha,1193368604,,
Headline_24be259da2d2,https://obfuscated.source.example/6df9a47d73d028f0,No,Unknown,interview,Neha,1396954903,,
Headline_b6e033af1bd0,https://obfuscated.source.example/b8c74da5bf7e501d,No,Unknown,interview,Neha,1186781521,,
Headline_9378aab1fd52,https://obfuscated.source.example/34638477630a98b5,No,Unknown,interview,Neha,1895250750,,
,https://obfuscated.source.example/f7f1a0f8e5910dff,No,Unknown,interview,Neha,1855507145,,
Headline_70e43d2836dc,https://obfuscated.source.example/470f912bedd65f78,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),1781256552,,
Headline_9b42a4ef3e66,https://obfuscated.source.example/239cbee75afa1973,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),49309063,,
Headline_10b077a673e8,https://obfuscated.source.example/72d0aa8e14c67abc,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),289921241,,
Headline_0b70c68e53e1,https://obfuscated.source.example/ac1d35e8ea388bb2,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),1933235773,,
Headline_407d69c3e5de,https://obfuscated.source.example/cd6dfe5a079cf274,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),80320156,,
Headline_a89d88eb442c,https://obfuscated.source.example/98c3dd8a94c38b0b,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),770365456,,
Headline_02da807ca98a,https://obfuscated.source.example/7845216ad1fe0932,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),442902849,,
Headline_04c1a4cf1288,https://obfuscated.source.example/776e58b74a4de380,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),205233721,,
Headline_7d2f8833a86f,https://obfuscated.source.example/07481bdcf615a8a9,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),486634820,,
Headline_c92feede663c,https://obfuscated.source.example/d38407e386dc7f80,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),1733453117,,
Headline_6a67b18c5f43,https://obfuscated.source.example/3077ac87d3f450cb,No,Unknown,interview,Chandan,238351016,,
Headline_e0f6272321a0,https://obfuscated.source.example/e7f9a51f264f44d1,No,Unknown,press conference,Chandan,1021708228,,
Headline_3d6e378428df,https://obfuscated.source.example/266f867b9e13c0ca,No,Unknown,special reports,Chandan,815250513,,
Headline_1d4242f96031,https://obfuscated.source.example/81be7ca96d921593,No,Unknown,special reports,Chandan,878554585,,
Headline_7293b03957e1,https://obfuscated.source.example/e3fcd7603459a218,No,Unknown,special reports,Chandan,352974291,,
Headline_6172d28ae314,https://obfuscated.source.example/8e0ec4cf8bdb7d3d,No,Unknown,special reports,Chandan,1815605672,,
Headline_cb06963aed93,https://obfuscated.source.example/389359011a748d3c,No,Unknown,special reports,Chandan,878065584,,
Headline_ccc2521acc3f,https://obfuscated.source.example/a2c3854de0729909,No,Unknown,special reports,Chandan,1488309978,,
Headline_9e523bda3b2a,https://obfuscated.source.example/7046a942fd49441c,No,Unknown,interview,Chandan,84629168,,
Headline_b5dc3cb25b94,https://obfuscated.source.example/c15edf2a71bc8789,No,Unknown,interview,Chandan,1707732171,,
Headline_9375f3313971,https://obfuscated.source.example/1e1bbe9e16b60334,No,Unknown,interview,Chandan,318008902,,
Headline_b526298498b2,https://obfuscated.source.example/92f63104d6ec1d83,No,Unknown,interview,Chandan,1135057914,,
Headline_a8907da301b3,https://obfuscated.source.example/3e801c82342b8b87,No,Unknown,interview,Chandan,453044610,,
Headline_daaec83f18c3,https://obfuscated.source.example/81e31adea6102b20,No,Unknown,interview,Chandan,881898249,,
Headline_b5f705e646f1,https://obfuscated.source.example/b658edd6523db38c,No,Unknown,interview,Chandan,72112225,,
Headline_04482c06394c,https://obfuscated.source.example/db0857937d119b18,No,Unknown,interview,Chandan,1031485218,,
Headline_32ed8c29ffb1,https://obfuscated.source.example/953b1c870bd3a458,No,Unknown,interview,Chandan,1153343695,,
Headline_b3ef7afa1568,https://obfuscated.source.example/45445cc75806b170,No,Unknown,interview,Chandan,561354241,,
Headline_7bfb8b00c450,https://obfuscated.source.example/95b280fbcd9760c1,No,Unknown,interview,Chandan,1234638459,,
Headline_ee9e0b348750,https://obfuscated.source.example/36fab73fc5d82315,No,Unknown,press conference,Chandan,213057303,,
Headline_feede5f6c7e3,https://obfuscated.source.example/de08f38687f4e774,No,Unknown,press conference,Chandan,673262153,,
Headline_71781cbe2422,https://obfuscated.source.example/54354b563c350a86,No,Unknown,press conference,Chandan,815093925,,
Headline_2826bd9be2f7,https://obfuscated.source.example/add40e8c40456f57,No,Unknown,press conference,Chandan,618225817,,
Headline_360b766118c3,https://obfuscated.source.example/e5c7070041f3cda7,No,Unknown,press conference,Chandan,445118378,,
Headline_5345926308ca,https://obfuscated.source.example/701b180731a56ca5,No,Unknown,press conference,Chandan,409566646,,
Headline_12901584be0b,https://obfuscated.source.example/529e424d3fadbcb4,No,Unknown,news bulletin,Chandan,330624294,,
Headline_7d956c73f353,https://obfuscated.source.example/df96b4471f7e68fc,No,Unknown,news bulletin,Chandan,739209434,,
Headline_a16828f3899a,https://obfuscated.source.example/fc37d65b3f96242d,No,Unknown,news bulletin,Chandan,324629148,,
Headline_f3e9e43f659c,https://obfuscated.source.example/017ef71aff73554c,No,Unknown,news bulletin,Chandan,1827603950,,
Headline_082faf3afd6d,https://obfuscated.source.example/00a9e50d441094df,No,Unknown,news bulletin,Chandan,1938847973,,
Headline_65b4e635f393,https://obfuscated.source.example/cd60412b5cab86f2,No,Unknown,news bulletin,Chandan,293492755,,
Headline_6d5d4014b351,https://obfuscated.source.example/421aacb52e8ed230,No,Unknown,news bulletin,Chandan,1276854234,,
Headline_85e71801cc39,https://obfuscated.source.example/8a9873db8b220696,No,Unknown,news bulletin,Chandan,1848445480,,
Headline_a175634fd840,https://obfuscated.source.example/c5116213c6adebfe,No,Unknown,news bulletin,Chandan,395424693,,
Headline_4f06933487cc,https://obfuscated.source.example/56a790029c93025d,No,Unknown,news bulletin,Chandan,840943763,,
Headline_6d17f606b4c2,https://obfuscated.source.example/e0f3fac09f0c7924,No,Unknown,news bulletin,Chandan,425393259,,
Headline_1a5943fdc8fc,https://obfuscated.source.example/b1bd412ef7485e06,No,Unknown,news bulletin,Chandan,1967190418,,
Headline_7ba8116a12a9,https://obfuscated.source.example/c9b765d0deb60a85,No,Unknown,news bulletin,Chandan,531067475,,
Headline_d710c00d9b51,https://obfuscated.source.example/1d920e8eab35cb7d,No,Unknown,news bulletin,Chandan,395546082,,
Headline_20e944f73a34,https://obfuscated.source.example/b453fc29fd1f11ce,No,Unknown,news bulletin,Chandan,637823342,,
Headline_0e083efe2b33,https://obfuscated.source.example/65e9706ec1227c44,No,Unknown,news bulletin,Chandan,229261121,,
Headline_72b9129338cc,https://obfuscated.source.example/622b76e983fad70b,No,Unknown,news bulletin,Chandan,1148482973,,
Headline_4cf8b5a5262e,https://obfuscated.source.example/1aa7aff038f13f96,No,Unknown,special reports,Chandan,608304436,,
Headline_f63910ab9fd1,https://obfuscated.source.example/847f867513ac04f3,No,Unknown,debate,Chandan,64899873,,
Headline_3933dcd4a9fc,https://obfuscated.source.example/c2b4d0f3ad081bc0,No,Unknown,debate,Chandan,875281301,,
Headline_af546df3e244,https://obfuscated.source.example/9a282f87ac3342e0,No,Unknown,interview,Chandan,1997225794,,
Headline_d30ee5815f66,https://obfuscated.source.example/0cf08c7c1863925c,No,Unknown,debate,Chandan,1603138693,,
Headline_90e9a3a40824,https://obfuscated.source.example/6c4085d9fed496d7,No,Unknown,debate,Chandan,1077577422,,
Headline_28a6292787f7,https://obfuscated.source.example/6228c3aad3dd56da,No,Unknown,interview,Chandan,273417498,,
Headline_309ac62ccfca,https://obfuscated.source.example/21e7e681941cda91,No,Unknown,interview,Chandan,756027145,,
Headline_b9a7ca85a49e,https://obfuscated.source.example/5c3df91c898db08d,No,Unknown,press conference,Chandan,1935683656,,
Headline_28413c174162,https://obfuscated.source.example/88a835f718175332,No,Unknown,debate,Chandan,887468512,,
Headline_6f636c2b0f7e,https://obfuscated.source.example/eee8ebb0e84af225,No,Unknown,news bulletin,Chandan,738975071,,
Headline_6aeca90efc7e,https://obfuscated.source.example/c4c5a60d419e8161,No,Unknown,interview,Chandan,472478255,,
Headline_5d389fcf7d6f,https://obfuscated.source.example/0df57b1607b6cf4a,No,Unknown,interview,Chandan,358874437,,
Headline_c5f9f0fce4d4,https://obfuscated.source.example/4c526961e539dd37,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1343927016,,
Headline_c1f590574d3a,https://obfuscated.source.example/d5cf3f4e26340134,No,Unknown,interview,Deepika Uniyal (QA testaing.com),110622138,,
Headline_51e0df8f925a,https://obfuscated.source.example/aab80db0d27d21c9,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1164349539,,
Headline_41b2f0201943,https://obfuscated.source.example/8c3a784f97a98c9a,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1071699002,,
Headline_dbea97f8d9d8,https://obfuscated.source.example/28969aaa8e518b61,No,Unknown,interview,Deepika Uniyal (QA testaing.com),419482107,,
Headline_6918dc46e825,https://obfuscated.source.example/4f7c95e5409504a1,No,Unknown,interview,Deepika Uniyal (QA testaing.com),8669441,,
Headline_c7fe6608ec5b,https://obfuscated.source.example/0f87230b19745fda,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1572368796,,
Headline_aae05f91341c,https://obfuscated.source.example/c3c603f27566e590,No,Unknown,interview,Deepika Uniyal (QA testaing.com),747675075,,
Headline_659af3e7fe51,https://obfuscated.source.example/2d9d90716033092c,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1918706752,,
Headline_3cb062cc6bdf,https://obfuscated.source.example/88f4370196d930a4,No,Unknown,interview,Deepika Uniyal (QA testaing.com),502794834,,
Headline_02fdbbcc9053,https://obfuscated.source.example/9d15c48211523453,No,Unknown,interview,Deepika Uniyal (QA testaing.com),454861977,,
Headline_78e399835958,https://obfuscated.source.example/8ad5e7ecba75de80,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1928804312,,
Headline_9cbecccfbdd1,https://obfuscated.source.example/325f7d706ae24a59,No,Unknown,interview,Deepika Uniyal (QA testaing.com),664983817,,
Headline_53bdb95be1e4,https://obfuscated.source.example/cc8d1f04b24d169a,No,Unknown,interview,Sumit (Frammer),482145076,,
Headline_6eda8a6d771e,https://obfuscated.source.example/9178d31d1cfaa59b,No,Unknown,interview,Sumit (Frammer),1910127694,,
Headline_a6f5e7e332c4,https://obfuscated.source.example/51af3d7ba1b4ab98,No,Unknown,debate,Sumit (Frammer),915193146,,
Headline_925532b3752f,https://obfuscated.source.example/09314dba218f1229,No,Unknown,debate,Sumit (Frammer),1015911061,,
Headline_1a9a4ae58172,https://obfuscated.source.example/75142fe63d24a3d5,No,Unknown,debate,Sumit (Frammer),1885735858,,
Headline_fe8aec8cab94,https://obfuscated.source.example/d4b8c3d3878781b3,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1644945967,,
Headline_7f83fd2abbae,https://obfuscated.source.example/bdfe4f240f7ae047,No,Unknown,interview,Deepika Uniyal (QA testaing.com),28699540,,
Headline_26375db088e9,https://obfuscated.source.example/3e6e823086e9cf55,No,Unknown,interview,Deepika Uniyal (QA testaing.com),870300538,,
Headline_0d62a4d7a608,https://obfuscated.source.example/2324a3fbc9da81c6,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1169523959,,
Headline_870e9da71e5b,https://obfuscated.source.example/4a644886f33235f5,No,Unknown,interview,Deepika Uniyal (QA testaing.com),376178453,,
Headline_016e50399e9e,https://obfuscated.source.example/0f43c8aecbb72b51,No,Unknown,interview,Deepika Uniyal (QA testaing.com),537750371,,
Headline_04cf09495436,https://obfuscated.source.example/cac0f5c72e64bde2,No,Unknown,interview,Deepika Uniyal (QA testaing.com),863887969,,
Headline_300f15abfd56,https://obfuscated.source.example/d27063e0514eec03,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1604405661,,
Headline_9369c4574e87,https://obfuscated.source.example/a64755959e0d5e8a,No,Unknown,interview,Deepika Uniyal (QA testaing.com),773574680,,
Headline_9588c644b7ef,https://obfuscated.source.example/8ce05577f10c22cf,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),216848364,,
Headline_e4565c6f8754,https://obfuscated.source.example/c2956ec958625e28,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),1752998171,,
Headline_fed5d3daf2cb,https://obfuscated.source.example/816da70a826940b0,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),547550656,,
Headline_ad3e1ec58239,https://obfuscated.source.example/7c27385f8a739e16,No,Unknown,press conference,Deepika Uniyal (QA testaing.com),66120560,,
Headline_a41aa779dd49,https://obfuscated.source.example/ec9bc601c3002bbc,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1656197420,,
Headline_b687ecead271,https://obfuscated.source.example/a7e5626a64e7350b,No,Unknown,press conference,Deepika Uniyal (QA testaing.com),356164675,,
Headline_d52106e60f78,https://obfuscated.source.example/a4206c1c9b57e34f,No,Unknown,press conference,Deepika Uniyal (QA testaing.com),1873753094,,
Headline_eecc206e8d4e,https://obfuscated.source.example/1acb12b09f29ddac,No,Unknown,debate,Deepika Uniyal (QA testaing.com),1087062832,,
Headline_1a4140dffe72,https://obfuscated.source.example/96acd55259fb981a,No,Unknown,interview,Deepika Uniyal (QA testaing.com),180345992,,
Headline_19742f7fc180,https://obfuscated.source.example/7853c1948dbfcab1,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1933827235,,
Headline_5516687d354c,https://obfuscated.source.example/ba2860489c307c59,No,Unknown,news bulletin,Deepika Uniyal (QA testaing.com),1888288850,,
Headline_c51485455389,https://obfuscated.source.example/0935d2f1e8ef7b7f,No,Unknown,news bulletin,Deepika Uniyal (QA testaing.com),1965295488,,
Headline_589e691405a3,https://obfuscated.source.example/4bf64016c0ece800,No,Unknown,press conference,Deepika Uniyal (QA testaing.com),946970249,,
Headline_c95f10536f9f,https://obfuscated.source.example/944b1fc071aaf90b,No,Unknown,debate,Deepika Uniyal (QA testaing.com),1713843619,,
Headline_1381509bc537,https://obfuscated.source.example/4c3371a320b3b3b3,No,Unknown,news bulletin,Deepika Uniyal (QA testaing.com),969485384,,
Headline_1ed61feee0bc,https://obfuscated.source.example/81c1e2596267b053,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1459436780,,
,https://obfuscated.source.example/6f5126d1315d51d9,No,Unknown,speech,Alok Rai,503580717,,
Headline_e322fed8a688,https://obfuscated.source.example/16b5ca7399c4b87e,No,Unknown,news bulletin,Richa,809775721,,
Headline_96cacd69b2b6,https://obfuscated.source.example/2c461a4d283e012b,No,Unknown,news bulletin,Richa,1028250527,,
Headline_b157f143563a,https://obfuscated.source.example/b73842b7783fa609,No,Unknown,news bulletin,Richa,740712223,,
Headline_4d5857638672,https://obfuscated.source.example/d6710440585ea0fc,No,Unknown,news bulletin,Richa,921991429,,
Headline_92b0ef2d71f3,https://obfuscated.source.example/922f5316e1ac6321,No,Unknown,news bulletin,Richa,708646053,,
Headline_6689d430b617,https://obfuscated.source.example/96ba7f1550399918,No,Unknown,news bulletin,Richa,437627536,,
Headline_5e6e5e1941b3,https://obfuscated.source.example/9d8279ef2f2cced7,No,Unknown,news bulletin,Richa,35733873,,
Headline_9c1f04134fab,https://obfuscated.source.example/ac41d2fcd24758e6,No,Unknown,news bulletin,Richa,1042925338,,
Headline_1d7db1f43a65,https://obfuscated.source.example/2b81dafdc8740099,No,Unknown,news bulletin,Richa,1862223925,,
Headline_1e3288250663,https://obfuscated.source.example/2b81dafdc8740099,No,Unknown,news bulletin,Ravi Pratap Rai,1404646065,,
Headline_2496973a863f,https://obfuscated.source.example/af928f3d15d17ff6,No,Unknown,debate,Deepika Uniyal (QA testaing.com),397823394,,
Headline_044373a79690,https://obfuscated.source.example/d9df6f14f39782a7,No,Unknown,debate,Deepika Uniyal (QA testaing.com),1675282163,,
Headline_d2e9417f98f5,https://obfuscated.source.example/028d6d165b7aa219,No,Unknown,interview,Deepika Uniyal (QA testaing.com),1066802682,,
Headline_668f33cd9b63,https://obfuscated.source.example/d1280f78a5e6d8d8,No,Unknown,interview,Abhishek,362071380,,
Headline_5db9e1c5f9d8,https://obfuscated.source.example/0badf5e9bbb89553,No,Unknown,interview,Chandan,1780472958,,
Headline_9afbf31c1f70,https://obfuscated.source.example/113a3f82ac0b626e,No,Unknown,interview,Chandan,1319368088,,
Headline_1912dae9623c,https://obfuscated.source.example/ed79069b02d28e21,No,Unknown,interview,Chandan,1864105883,,
Headline_76244e911312,https://obfuscated.source.example/55e9fbde73eb6083,No,Unknown,interview,Chandan,1551855982,,
Headline_9063fc444adf,https://obfuscated.source.example/4984f055d802c889,No,Unknown,interview,Chandan,1111158030,,
Headline_fec9deab7875,https://obfuscated.source.example/5e18125217411e95,No,Unknown,interview,Chandan,1362588291,,
Headline_633f4747f616,https://obfuscated.source.example/da15651979bef781,No,Unknown,interview,Chandan,1865748060,,
Headline_e051e5d86b63,https://obfuscated.source.example/f954c2ce165fb00d,No,Unknown,interview,Chandan,54659450,,
Headline_23effe53f715,https://obfuscated.source.example/fe45c8c79b7250b3,No,Unknown,interview,Chandan,959701064,,
Headline_a3ce1f8f7255,https://obfuscated.source.example/202772a6e738c0db,No,Unknown,interview,Chandan,1882849178,,
